Core-index,Vocab-expression,Vocab-kana,Vocab-meaning,jlpt ,Vocab-pos
5143,単調,たんちょう,monotonous; dull,JLPT1,Adjectival Noun
5453,メーター,メーター,meter; taximeter,JLPT2,Noun
2003,整備,せいび,maintenance; servicing,JLPT2,Verbal Noun
2380,整理,せいり,disposition; arrangement,JLPT2,Verbal Noun
4132,調整,ちょうせい,regulation; adjustment,JLPT2,Verbal Noun
4476,整う,ととのう,be in order; be adjusted,JLPT2,Verb
2315,経費,けいひ,expense,JLPT1,Noun
2818,節約,せつやく,economizing; saving,JLPT2,Verbal Noun
3621,行楽,こうらく,excursion; outing,JLPT0,Noun
4692,調節,ちょうせつ,adjustment; regulation,JLPT2,Verbal Noun
5177,田,た,rice field; rice paddy,JLPT2,Noun
2576,検査,けんさ,inspection; examination,JLPT2,Verbal Noun
4033,不安,ふあん,uneasiness; anxiety,JLPT2,Adjectival Noun
5604,大便,だいべん,stool; feces,JLPT1,Verbal Noun
4086,提出,ていしゅつ,submittal,JLPT2,Verbal Noun
2064,案,あん,plan; proposal,JLPT2,Noun
3251,案外,あんがい,unexpectedly,JLPT2,Adverb
3840,うなずく,うなずく,nod,JLPT2,Verb
4184,反応,はんのう,reaction; response,JLPT1,Verbal Noun
4144,投票,とうひょう,vote; ballot,JLPT2,Verbal Noun
4493,役所,やくしょ,public office,JLPT2,Noun
4060,目標,もくひょう,target; goal,JLPT2,Noun
4078,標準,ひょうじゅん,standard; norm,JLPT2,Noun
4205,達成,たっせい,attain; achieve,JLPT1,Verbal Noun
4250,明確,めいかく,clear; precise,JLPT2,Adjectival Noun
5229,本年,ほんねん,this year,JLPT0,Noun
2255,国連,こくれん,United Nations,JLPT1,Noun
4890,連休,れんきゅう,consecutive holidays,JLPT1,Noun
5374,連れ,つれ,companion,JLPT2,Noun
3080,次第,しだい,as soon as,JLPT2,Noun
4161,連絡,れんらく,connection; communication,JLPT3,Verbal Noun
4713,方々,ほうぼう,everyone; all people,JLPT2,Noun
5137,前もって,まえもって,in advance,JLPT1,Adverb
5630,父母,ふぼ,father and mother; parents,JLPT2,Noun
2028,接続,せつぞく,connection; joining,JLPT2,Verbal Noun
2668,前回,ぜんかい,last time,JLPT0,Noun
2786,更に,さらに,furthermore; still more,JLPT2,Adverb
3405,市,し,city,JLPT2,Noun
4015,地価,ちか,price of land,JLPT0,Noun
4110,手続き,てつづき,procedure; formalities,JLPT2,Noun
4596,続々,ぞくぞく,in rapid succession; one after another,JLPT2,Adverb
4864,続き,つづき,continuation; sequel,JLPT2,Noun
5098,長続き,ながつづき,lasting for a long time,JLPT0,Verbal Noun
2687,相変わらず,あいかわらず,as usual; as before,JLPT0,Adverb
4115,相当,そうとう,correspondence; suitability,JLPT2,Verbal Noun
4304,前半,ぜんはん,first half,JLPT0,Noun
3354,思い切って,おもいきって,boldly; decisively,JLPT0,Adverb
4159,部長,ぶちょう,section chief; department head,JLPT0,Noun
4704,日ソ,にっそ,Japanese-Soviet,JLPT0,Noun
2296,記号,きごう,symbol; mark,JLPT2,Noun
3141,記入,きにゅう,entry; record,JLPT2,Verbal Noun
3371,生年月日,せいねんがっぴ,date of birth,JLPT2,Noun
3457,暗記,あんき,memorization,JLPT2,Verbal Noun
3876,月日,がっぴ,date,JLPT0,Noun
4174,経る,へる,pass; pass through,JLPT1,Verb
5994,必死に,ひっしに,desperately,JLPT0,Adverb
2072,記憶,きおく,memory; recollection,JLPT2,Verbal Noun
5629,不確か,ふたしか,unreliable; uncertain,JLPT0,Adjectival Noun
2450,最低,さいてい,lowest,JLPT2,Noun
5457,録音テープ,ろくおんテープ,tape,JLPT0,Noun
4191,マスコミ,マスコミ,mass communication,JLPT1,Noun
4549,登山,とざん,climbing; mountaineer,JLPT2,Verbal Noun
4855,登校,とうこう,attending school,JLPT1,Verbal Noun
5310,山登り,やまのぼり,mountain climbing,JLPT0,Verbal Noun
2147,定める,さだめる,fix; determine,JLPT1,Verb
3728,社会科学,しゃかいかがく,social sciences,JLPT2,Noun
3889,機関,きかん,engine; agency,JLPT2,Noun
2418,一切,いっさい,not at all; not one bit,JLPT1,Adverb
3296,係,かかり,person in charge,JLPT2,Noun
2047,現状,げんじょう,present condition,JLPT2,Noun
4067,ますます,ますます,increasingly,JLPT2,Adverb
2160,実態,じったい,the actual situation; the realities,JLPT1,Noun
4107,態度,たいど,attitude; manner,JLPT2,Noun
4352,非常,ひじょう,emergency; calamity,JLPT2,Adjectival Noun
5010,不自然,ふしぜん,unnatural; artificial,JLPT0,Adjectival Noun
2191,行政,ぎょうせい,administration,JLPT1,Noun
2025,関心,かんしん,concern; interest,JLPT2,Noun
2055,政治家,せいじか,politician,JLPT0,Noun
2652,主体,しゅたい,agent; main constituent,JLPT1,Noun
2691,人民,じんみん,the people; populace,JLPT1,Noun
4017,体制,たいせい,system; structure,JLPT2,Noun
5012,無関心,むかんしん,apathy; indifference,JLPT0,Adjectival Noun
5169,無知,むち,ignorance,JLPT1,Adjectival Noun
2136,外交,がいこう,diplomacy; foreign relations,JLPT2,Noun
5685,府立,ふりつ,prefectural,JLPT0,Noun
2113,手段,しゅだん,means; way,JLPT2,Noun
2292,市長,しちょう,mayor,JLPT0,Noun
2602,シーズン,シーズン,season,JLPT2,Noun
2677,自主,じしゅ,independence; autonomy,JLPT1,Noun
2974,種目,しゅもく,item; event,JLPT0,Noun
4708,ラグビー,ラグビー,rugby,JLPT0,Noun
4730,入場,にゅうじょう,entrance; admission,JLPT2,Verbal Noun
5207,反則,はんそく,foul; rule violation,JLPT0,Verbal Noun
5243,入選,にゅうせん,acceptance; selection,JLPT0,Verbal Noun
2212,式,しき,ceremony,JLPT2,Noun
4239,当選,とうせん,election to office,JLPT1,Verbal Noun
4037,選択,せんたく,selection; choice,JLPT2,Verbal Noun
2746,気候,きこう,climate,JLPT2,Noun
2618,補う,おぎなう,supplement; replenish,JLPT2,Verb
4340,有力,ゆうりょく,powerful; influential,JLPT1,Adjectival Noun
2063,国家,こっか,state; country,JLPT2,Noun
3423,関節,かんせつ,joint,JLPT0,Noun
3430,使用人,しようにん,servant,JLPT1,Noun
3511,足首,あしくび,ankle,JLPT0,Noun
5014,手首,てくび,wrist,JLPT2,Noun
5385,ぶら下げる,ぶらさげる,hang; suspend,JLPT0,Verb
2150,首脳,しゅのう,head; leader,JLPT1,Noun
3147,打ち明ける,うちあける,confide in; reveal,JLPT1,Verb
4274,それほど,それほど,so much; that much,JLPT3,Adverb
4377,悩む,なやむ,be troubled; suffer,JLPT2,Verb
2010,頭,かしら,head; chief,JLPT1,Noun
3282,頭痛,ずつう,headache,JLPT2,Noun
4380,先頭,せんとう,forefront; head,JLPT2,Noun
4832,たまらない,たまらない,can't stand; can't put up with,JLPT2,Adjective
2281,自信,じしん,self-confidence,JLPT0,Noun
3127,顔色,かおいろ,complexion; countenance,JLPT0,Noun
3350,一同,いちどう,everybody; all,JLPT1,Noun
3478,青白い,あおじろい,pale; pallid,JLPT2,Adjective
3978,ずるがしこい,ずるがしこい,sly; cunning,JLPT0,Adjective
4792,平気,へいき,nonchalant; calm,JLPT2,Adjective
2102,改正,かいせい,revision; amendment,JLPT2,Verbal Noun
2392,改める,あらためる,reform; change,JLPT2,Verb
2641,改めて,あらためて,once again,JLPT2,Adverb
3264,改まる,あらたまる,be renewed; change,JLPT1,Verb
2532,生命,せいめい,life,JLPT2,Noun
2535,命,いのち,life,JLPT2,Noun
5340,領事館,りょうじかん,consulate,JLPT0,Noun
5969,領収書,りょうしゅうしょ,receipt; voucher,JLPT0,Noun
2302,仕組み,しくみ,construction; arrangement,JLPT0,Noun
2397,組,くみ,school class,JLPT2,Noun
2401,組む,くむ,pair up; partner with,JLPT2,Verb
2456,組み合わせる,くみあわせる,assort; join together,JLPT1,Verb
2469,組み込む,くみこむ,incorporate; integrate,JLPT1,Verb
3546,クイズ,クイズ,quiz; quiz show,JLPT1,Noun
4024,取り組む,とりくむ,grapple; pursue,JLPT1,Verb
5314,録画,ろくが,videotaping,JLPT0,Verbal Noun
5491,リクエスト,リクエスト,request,JLPT0,Verbal Noun
2900,織物,おりもの,cloth; textile,JLPT1,Noun
2017,新た,あらた,new; fresh,JLPT2,Adjective
2018,進出,しんしゅつ,advancement,JLPT1,Verbal Noun
2061,進行,しんこう,advancement,JLPT1,Verbal Noun
2334,進歩,しんぽ,progress; advancement,JLPT2,Verbal Noun
2926,国道,こくどう,national highway,JLPT0,Noun
2959,行進,こうしん,march; parade,JLPT1,Verbal Noun
4270,どんどん,どんどん,steadily,JLPT2,Adverb
4834,北西,ほくせい,northwest,JLPT0,Noun
4899,南西,なんせい,southwest,JLPT0,Noun
5164,何となく,なんとなく,in some way; somehow,JLPT0,Adverb
2187,推進,すいしん,promotion,JLPT1,Verbal Noun
2787,市場,しじょう,market; exchange,JLPT1,Noun
2831,家計,かけい,family finances,JLPT1,Noun
3015,主任,しゅにん,person in charge; head,JLPT1,Noun
3937,支える,ささえる,support; maintain,JLPT2,Verb
4079,果たす,はたす,accomplish; realize,JLPT1,Verb
4872,担任,たんにん,supervisor,JLPT0,Verbal Noun
2060,辞任,じにん,resignation,JLPT0,Verbal Noun
3587,お世辞,おせじ,compliment; flattery,JLPT0,Noun
3779,英和,えいわ,English-Japanese,JLPT2,Noun
4209,電子,でんし,electron; electronic,JLPT2,Noun
5707,和英,わえい,Japanese-English,JLPT2,Noun
2020,協議,きょうぎ,conference; deliberation,JLPT1,Verbal Noun
2104,委員会,いいんかい,committee,JLPT0,Noun
2273,委員,いいん,committee member; delegate,JLPT2,Noun
2008,大手,おおて,major companies,JLPT0,Noun
2125,国鉄,こくてつ,Japan National Railways,JLPT0,Noun
2272,支店,してん,branch,JLPT2,Noun
3465,おばさん,おばさん,middle-aged woman,JLPT0,Noun
2323,商社,しょうしゃ,trading firm,JLPT2,Noun
2934,出勤,しゅっきん,to go to work; attendance at work,JLPT2,Verbal Noun
3663,運送,うんそう,shipping; transportation,JLPT1,Verbal Noun
3680,勤勉,きんべん,diligence; hard work,JLPT1,Adjectival Noun
3943,ＪＲ,じぇいあーる,JR; Japan Railways,JLPT0,Noun
4829,日数,にっすう,number of days,JLPT0,Noun
5095,勤め先,つとめさき,employment,JLPT1,Noun
5430,勤め,つとめ,service; duties,JLPT2,Noun
5935,もしかしたら,もしかしたら,possibly; perhaps,JLPT2,Adverb
2400,勤務,きんむ,duty; service,JLPT1,Verbal Noun
2593,事務,じむ,office duty; clerical work,JLPT2,Noun
2621,公務員,こうむいん,public officer; government worker,JLPT3,Noun
3525,事務員,じむいん,clerk; clerical staff,JLPT0,Noun
4775,任務,にんむ,duty; mission,JLPT1,Noun
2116,従業員,じゅうぎょういん,employee; worker,JLPT1,Noun
3135,ストライキ,ストライキ,strike,JLPT1,Noun
4972,良心,りょうしん,conscience,JLPT1,Noun
5878,法,ほう,law; rule,JLPT2,Noun
4548,雇う,やとう,employ; hire,JLPT2,Verb
2123,実績,じっせき,achievement; performance,JLPT2,Noun
2890,当たり前,あたりまえ,of course; obvious,JLPT0,Adjectival Noun
3906,下,げ,low class; inferiority; below,JLPT2,Noun
4116,トップ,トップ,top,JLPT2,Noun
4354,次ぐ,つぐ,rank next to; come next,JLPT2,Verb
2062,水準,すいじゅん,level; standard,JLPT2,Noun
2468,応募,おうぼ,application,JLPT1,Verbal Noun
4063,多数,たすう,large number; multitude,JLPT0,Noun
4639,大小,だいしょう,size,JLPT2,Noun
4666,有する,ゆうする,have; possess,JLPT1,Verb
2121,集中,しゅうちゅう,concentration; convergence,JLPT2,Verbal Noun
2162,集合,しゅうごう,gathering; assembly,JLPT2,Verbal Noun
2266,組合,くみあい,union; guild,JLPT2,Noun
2294,高度,こうど,high degree,JLPT2,Adjectival Noun
2625,国々,くにぐに,nations; countries,JLPT0,Noun
2712,集まり,あつまり,gathering; assembly,JLPT2,Noun
3940,様々,さまざま,various; diverse,JLPT2,Adjective
4324,募集,ぼしゅう,recruitment; collection,JLPT2,Verbal Noun
4980,早める,はやめる,move forward (in time); expedite,JLPT1,Verb
5343,答案,とうあん,examination paper; answer,JLPT2,Noun
2695,採算,さいさん,profit,JLPT1,Noun
3130,採点,さいてん,marking; grading,JLPT2,Verbal Noun
4849,採る,とる,gather; pick,JLPT2,Verb
2149,供給,きょうきゅう,supply; provision,JLPT2,Verbal Noun
3068,月給,げっきゅう,monthly salary,JLPT2,Noun
3622,時給,じきゅう,hourly wage,JLPT0,Noun
2567,一昨年,いっさくねん,the year before last,JLPT2,Noun
4370,見込み,みこみ,hope; prospect,JLPT1,Noun
4440,論文,ろんぶん,thesis; paper,JLPT2,Noun
4772,短大,たんだい,junior college,JLPT1,Noun
5838,花束,はなたば,bunch of flowers,JLPT0,Noun
2012,就任,しゅうにん,inauguration; appointment,JLPT2,Verbal Noun
4597,就く,つく,set about a task; enter upon,JLPT2,Verb
2034,職員,しょくいん,staff; employee,JLPT1,Noun
2710,職業,しょくぎょう,occupation; vocation,JLPT2,Noun
2752,私鉄,してつ,private railway,JLPT2,Noun
4080,名,な,name; reputation,JLPT2,Noun
4137,都内,とない,in the metropolitan area of Tokyo,JLPT0,Noun
4257,有利,ゆうり,advantageous; profitable,JLPT2,Adjectival Noun
4330,都,と,metropolis of Tokyo,JLPT2,Noun
5330,不平等,ふびょうどう,unequal; unfair,JLPT0,Adjectival Noun
4292,退職,たいしょく,retirement; resignation,JLPT1,Verbal Noun
4973,退学,たいがく,withdrawal from school,JLPT1,Verbal Noun
5603,早退,そうたい,early departure,JLPT0,Verbal Noun
4715,理屈,りくつ,reason; logic,JLPT1,Noun
5079,退屈,たいくつ,boring; tedious,JLPT2,Verbal Noun
2037,成立,せいりつ,formation,JLPT2,Verbal Noun
2206,雇用,こよう,employment,JLPT0,Verbal Noun
4035,自ら,みずから,oneself,JLPT2,Adverb
4372,前提,ぜんてい,assumption; premise,JLPT1,Noun
2190,条約,じょうやく,treaty,JLPT1,Noun
2384,次第に,しだいに,gradually; by degrees,JLPT0,Adverb
2644,真相,しんそう,the truth,JLPT1,Noun
2875,先日,せんじつ,the other day; a few days ago,JLPT2,Noun
2988,悪質,あくしつ,bad; malignant,JLPT0,Adjectival Noun
4011,当局,とうきょく,the authorities concerned,JLPT0,Noun
4089,認識,にんしき,recognition; acknowledgment,JLPT1,Verbal Noun
4379,満たす,みたす,fill; satisfy,JLPT1,Verb
4719,無関係,むかんけい,irrelevant; unrelated,JLPT0,Adjectival Noun
4817,投書,とうしょ,contribution; letter,JLPT2,Verbal Noun
5087,未定,みてい,undecided; pending,JLPT1,Noun
5216,用件,ようけん,matter; things to be done,JLPT1,Noun
2528,参考,さんこう,reference; consultation,JLPT2,Noun
3428,参議院,さんぎいん,House of Councilors; Upper House,JLPT1,Noun
3588,お参り,おまいり,visiting a shrine or temple,JLPT2,Verbal Noun
3602,参考書,さんこうしょ,reference book,JLPT0,Noun
5266,参る,まいる,go; come,JLPT3,Verb
5268,惨め,みじめ,miserable; pitiable,JLPT0,Adjective
2079,加わる,くわわる,join in,JLPT2,Verb
2495,クラブ,クラブ,club,JLPT0,Noun
3553,さぞ,さぞ,no doubt; must,JLPT1,Adverb
3373,いい加減,いいかげん,irresponsible; half-baked,JLPT0,Adjectival Noun
4173,デモ,デモ,demonstration,JLPT2,Noun
4397,保険,ほけん,insurance,JLPT1,Noun
4830,申し出る,もうしでる,offer; propose,JLPT1,Verb
5811,人数,にんずう,number of people,JLPT0,Noun
5973,レクリエーション,レクリエーション,recreation; games,JLPT0,Noun
2161,去る,さる,go away; leave,JLPT2,Verb
3110,追い出す,おいだす,turn out; kick out,JLPT1,Verb
3702,追い掛ける,おいかける,chase; run after,JLPT2,Verb
4178,追加,ついか,addition,JLPT2,Verbal Noun
4106,前年,ぜんねん,the year before,JLPT0,Noun
4268,比率,ひりつ,ratio; percentage,JLPT1,Noun
5415,見比べる,みくらべる,look from one to another; compare,JLPT0,Verb
4199,比較,ひかく,comparison,JLPT2,Verbal Noun
3416,受け取り,うけとり,receipt,JLPT0,Noun
4135,判決,はんけつ,judicial decision; judgment,JLPT1,Noun
5847,判子,はんこ,seal; stamp,JLPT2,Noun
4363,評判,ひょうばん,fame; reputation,JLPT2,Noun
2207,感じ,かんじ,feeling; impression,JLPT2,Noun
2311,感情,かんじょう,feeling; emotion,JLPT2,Noun
2374,感動,かんどう,emotion; impression,JLPT2,Verbal Noun
2689,実感,じっかん,true sense; realization,JLPT2,Verbal Noun
2747,込める,こめる,put in; concentrate on,JLPT1,Verb
2465,思想,しそう,thought; conception,JLPT2,Noun
2725,感想,かんそう,thought; impression,JLPT2,Noun
3114,空想,くうそう,fantasy; daydreams,JLPT2,Verbal Noun
3396,当たり,あたり,hit; success,JLPT0,Noun
4018,予想,よそう,prospect; expectation,JLPT1,Verbal Noun
4536,理想,りそう,ideal,JLPT2,Noun
6000,生ずる,しょうずる,arise; occur,JLPT2,Verb
2634,合成,ごうせい,composition; synthesis,JLPT1,Verbal Noun
2925,現像,げんぞう,developing a film,JLPT1,Verbal Noun
4449,想像,そうぞう,imagination,JLPT2,Verbal Noun
2833,気象,きしょう,weather condition,JLPT1,Noun
5712,象,ぞう,elephant,JLPT2,Noun
4916,抽象的,ちゅうしょうてき,abstract,JLPT0,Adjective
2029,製品,せいひん,manufactured goods,JLPT2,Noun
2148,回路,かいろ,circuit,JLPT1,Noun
4188,ハードウェア,ハードウェア,hardware,JLPT0,Noun
4442,保障,ほしょう,guarantee; security,JLPT1,Verbal Noun
4835,モーター,モーター,motor; engine,JLPT2,Noun
2280,悪化,あっか,worsening; aggravation,JLPT1,Verbal Noun
2608,傷,きず,wound; scar,JLPT2,Noun
4457,負傷,ふしょう,hurt; injury,JLPT1,Verbal Noun
5335,無意識,むいしき,unconsciously; without thinking,JLPT0,Adverb
2185,交換,こうかん,exchange; bartering,JLPT2,Verbal Noun
3288,シーツ,シーツ,sheet,JLPT2,Noun
3556,消火器,しょうかき,fire extinguisher,JLPT0,Noun
4014,変換,へんかん,change; conversion,JLPT0,Verbal Noun
4799,タイヤ,タイヤ,tire,JLPT0,Noun
3912,交替,こうたい,alternation; shift,JLPT2,Verbal Noun
4102,部品,ぶひん,parts; accessories,JLPT2,Noun
5118,水着,みずぎ,bathing suit,JLPT2,Noun
5302,取り替える,とりかえる,change; replace,JLPT3,Verb
5570,立て替える,たてかえる,pay for another; pay in advance,JLPT1,Verb
